Date_Forecast,Forecast_T_ANN_ARCH,Forecast_GARCH,Forecast_GJR_GARCH,Forecast_TARCH,Forecast_EGARCH,Forecast_AVGARCH,Forecast_FIGARCH,ReturnForecast,TrueSD,VaR_T_ANN_ARCH,VaR_GARCH,VaR_GJR_GARCH,VaR_TARCH,VaR_EGARCH,VaR_AVGARCH,VaR_FIGARCH
2007-12-21,0.052192535,0.2570129338994235,0.21251450976955552,0.32870371545238874,0.12429333385634043,0.21250593236586654,0.24362956242882422,-0.005361164167766219,0.01766798452930367,0.16383096765775704,0.13822152970160256,0.12284895311535182,0.15064995772639414,0.09920575865859065,0.1228637468973596,0.13186313042526487
2007-12-28,0.04030446,0.25769017637097863,0.21156565070700478,0.20465270119754797,0.28131560024257085,0.21174079352211708,0.23397012787265026,0.009433344369662144,0.05010357447641672,0.12598366129905944,0.14223405384764035,0.1253476751712681,0.12089007578855156,0.15457463635042656,0.12549977069848206,0.13142378907960917
2008-01-04,0.04563111,0.20218425279416796,0.2021783419761544,0.1887942835704185,0.3435369588490444,0.21143515871231444,0.22833870517099109,-0.02943688787579468,0.06227550661603038,0.1439699774310678,0.12090060667841569,0.1209084126744218,0.11508334057159092,0.17044763640002528,0.12538522236864155,0.1301548201496378
2008-01-11,0.0432114,0.2547126347788845,0.25428937771031956,0.2286476617056912,0.23955208666339986,0.20053284261737755,0.23517638068878746,-0.023362114626168662,0.10944594876776113,0.13596174300787262,0.13485543848205567,0.13440042813557393,0.12513847710639384,0.14136038244674873,0.12104216810045486,0.1306730168677428
2008-01-18,0.052146077,0.2465198709143596,0.19912003923620664,0.21610855919725055,1.7976931348622732e+306,0.19914610991632986,0.22326365508087506,-0.1086653241014015,0.12788856062156445,0.1642186101079841,0.13148871056401293,0.1195045961192131,0.12069493663339433,1.994922298178173e+152,0.1194982977588094,0.12646585017074213
2008-01-25,0.045768794,0.2764940120239011,0.2764845622197787,0.4113781261847233,0.6719847897678859,0.3337093957924139,0.2388129232828702,0.04350609871096056,0.10989475584384235,0.14395534475497146,0.13997322632653278,0.13997134558498586,0.17102589567264206,0.21801286514200033,0.15054224759748291,0.131498353610426
2008-02-01,0.04539317,0.2921167630381968,0.29208164182314034,0.3291323372679092,116.73339819483559,0.3277811297287797,0.23747151129819766,0.15049486676463975,0.11023811893103448,0.14368060335020416,0.13968762168518625,0.13967502179929922,0.14365710660547928,2.952734194383837,0.1434370873406339,0.1303204980617852
2008-02-08,0.045453142,0.33288286707069226,0.33286794011152737,0.39659673415290214,0.2325920561394831,0.3986206537075851,0.30568134938469343,-0.11365430141708543,0.08092844660160384,0.14237648803448616,0.15383631093037714,0.15383557349985463,0.15686396387690155,0.1446305145790652,0.15735658230033917,0.15129312413235055
2008-02-15,0.08703597,0.35594963826294757,0.3559365133533429,0.42501895119512717,531422.3582082448,0.41937326581763423,0.4837041839768824,0.06187540111852741,0.04612141610553059,0.2761337648946608,0.15387409417558393,0.15382979357094012,0.16382015490222604,188.16181775710905,0.16214919210482637,0.18626763458899234
2008-02-22,0.04753395,0.36516338143242133,0.3652111635899268,0.4417123330652211,1.7976931348622732e+306,0.4416022712671689,0.5740264243796753,0.053269960072163336,0.03620038287560281,0.14904418450843962,0.15639675472655207,0.1564102340051917,0.16848206859410067,2.40545785282782e+152,0.1678726788484793,0.20489066007808582
