Date_Forecast,Forecast_T_ANN_ARCH,Forecast_GARCH,Forecast_GJR_GARCH,Forecast_TARCH,Forecast_EGARCH,Forecast_AVGARCH,Forecast_FIGARCH,ReturnForecast,TrueSD,VaR_T_ANN_ARCH,VaR_GARCH,VaR_GJR_GARCH,VaR_TARCH,VaR_EGARCH,VaR_AVGARCH,VaR_FIGARCH
2007-12-21,0.016504103,0.03780320764814331,0.0478119120116422,0.05180109386367873,0.8690959212672906,0.02964698068738438,0.04385041336991826,0.011184207041041283,0.024462885649090483,0.05211214874772107,0.051844839604049744,0.06098988553778991,0.06307201257178424,0.24256518474332991,0.04576066909324804,0.05789964942672939
2007-12-28,0.021682633,0.039444249767668485,0.042412496721839485,0.04340518036006578,0.04018207867308005,0.029599768635864408,0.0458322093228421,-0.004029753374390488,0.026398822987176482,0.06925587823986244,0.054507192054536746,0.057232262240530074,0.05763698347937032,0.05463813665829189,0.04574708597780269,0.05933887069707092
2008-01-04,0.02889787,0.037830882716448175,0.045680547609970576,0.04394533088737704,1.7997437604940703e-40,0.04394382860832888,0.04069159244749593,-0.046276221539026,0.029068711467730234,0.09274934414212244,0.052727509807780445,0.05956943610707008,0.05576782912574689,-0.0006319344739437788,0.05576466586066717,0.05622362244996592
2008-01-11,0.022565214,0.04448885880489356,0.067255786701334,0.051647724260965824,0.0,0.05165019439313687,0.038903208943045095,-0.007544511820393396,0.04241986169843039,0.07186985409209369,0.05932649497699306,0.07418842130635789,0.06193778885299659,-0.00222412341973867,0.061940291304512354,0.05561365187991409
2008-01-18,0.031288512,0.04351905244331762,0.06309252733218568,0.05106099251911014,1.1966972075419229e-80,0.051061586802074094,0.06258482454543493,-0.05564475554221282,0.048085366991411874,0.10059105835997383,0.05857779602633832,0.07181173643236541,0.061620275053354726,-0.0013371016356612303,0.0616221050727587,0.07112108222955124
