Date_Forecast,Forecast_T_ANN_ARCH,Forecast_GARCH,Forecast_GJR_GARCH,Forecast_TARCH,Forecast_EGARCH,Forecast_AVGARCH,Forecast_FIGARCH,ReturnForecast,TrueSD,VaR_T_ANN_ARCH,VaR_GARCH,VaR_GJR_GARCH,VaR_TARCH,VaR_EGARCH,VaR_AVGARCH,VaR_FIGARCH
2007-12-21,0.032685086,0.06855284387950984,0.05647269918776234,0.06032437850143986,9.291943377346121e-137,0.06849341916794255,0.06807696572654427,-0.018648961637097727,0.018994977771450233,0.09990143727563984,0.07676695474818893,0.06765423732619794,0.07062270212480412,-0.002650599425714294,0.07662775125784217,0.07641171959006875
2007-12-28,0.039631024,0.06812438084615269,0.059508271758523516,0.06541335911459034,149486399580.18704,0.06811850930972224,0.06805598435998113,-0.00886810437728247,0.0175726870105901,0.12231038621310085,0.07625367551273925,0.06927142469137527,0.07346137885399301,57526.65371791657,0.07623228114960467,0.07620014122712945
2008-01-04,0.032146726,0.06806543738033966,0.058453055790566914,0.06654461512195167,0.0677064205128142,0.06806060492659381,0.06806216337267518,-0.04204824961667164,0.03752281999413883,0.0983798141908389,0.07623597241884272,0.06844906308951197,0.0739317553715027,0.07468688499844928,0.0762267079759725,0.07623093239778583
2008-01-11,0.02584692,0.07063253498343444,0.07632559138440745,0.08397861829021132,0.04990428150676436,0.07060549529866011,0.07058561359657778,-0.049035585302582785,0.03686280792874721,0.07786380167965866,0.07809556208205089,0.07949820956467103,0.08416448490795442,0.06347156123691261,0.07807099362909405,0.07805642206836236
2008-01-18,0.05235,0.07508311358055461,0.12800750079475287,0.13363722294401817,0.07562838099317187,0.07448287832365227,0.07294042648431329,-0.035985857185507175,0.030786856301306162,0.16439272214249187,0.08150417630354934,0.10529943675709685,0.10725508140674117,0.08529854423584433,0.08067134309213062,0.0801611811536424
2008-01-25,0.05525781,0.0759011507407077,0.15058966416906103,0.16397500772277707,0.05941385299679681,0.0755728343327943,0.07414219877418007,0.03192753720082697,0.018301226109727474,0.17400467868463476,0.08156437929504928,0.11329482142431102,0.11848625818182279,0.06801265113582236,0.08108484530611988,0.08039038675257273
2008-02-01,0.027888745,0.0926630594461763,0.12584828041122553,0.1298703979051884,0.34821408082199085,0.07475265236702774,0.07435568910962713,0.0022157089367595972,0.013545673765209178,0.08553466567623612,0.0867333952437891,0.10197170603545587,0.10378788215744175,0.16554238482216813,0.07916430219918191,0.07913033546587184
2008-02-08,0.02676776,0.08944744180534484,0.10317896419807371,0.09779271727666317,3.1725806743072718,0.07341377316158697,0.07456047589487189,0.025852489501178244,0.022968502420150666,0.08146385692818234,0.08553514616256594,0.09211178794007698,0.08975608490821357,0.467820734499054,0.07902993469990922,0.07955980751196359
2008-02-15,0.028078305,0.0903822490634678,0.08932113634340841,0.064845469358332,7.796553683416529,0.07524771767656294,0.07485111484937104,-0.006129461353672205,0.01946208811865024,0.0856194860670829,0.08614323657169591,0.08554515312637916,0.07361237841467504,0.7436907622522954,0.08000213442498415,0.07951263615583794
2008-02-22,0.03672931,0.08977621654672978,0.08129443513156649,0.07665608708944696,0.088954599337174,0.07473007667143743,0.07468820539671056,0.0070276782100995305,0.03764842411043509,0.11328615689668714,0.08723585249675653,0.08290277869647253,0.08160323849105496,0.07920251910956785,0.08042935082133253,0.08050501381113012
2008-02-29,0.10637193,0.07572426003761339,0.06971424512921068,0.06453833092722566,0.005532402581391785,0.07157680435462241,0.07547520129771094,-0.02878155000754168,0.03712846396984856,0.34044131879036976,0.08188623051947358,0.07762027526092465,0.07496973396354847,0.014360953332092854,0.07967464652356052,0.08168764111010893
2008-03-07,0.02903052,0.07705939118556433,0.084383696982327,0.10145394970019384,5.200132147809012e-245,0.07797470022998175,0.07555260405401765,-0.03459642145196762,0.034909778482626365,0.08841898495482925,0.08162429146274772,0.08342792414899915,0.09437434371298532,-0.006522262437709747,0.08217445091057426,0.0805948689161184
2008-03-14,0.026658611,0.09625667550752574,0.10274467114068248,0.10489820565454008,0.0,0.07551811614997556,0.07452442085996086,0.04690254006868955,0.02318592256454847,0.0809858907919279,0.09083226877576374,0.09342076389123732,0.09572264455335798,-0.0061867041608718145,0.08085076458392393,0.08032799031476352
2008-03-21,0.031124894,0.09879729137149448,0.09676560600790989,0.06409625955851526,0.18287212579519432,0.07657309201532395,0.0760034457943164,-0.006593441842818848,0.01205198865596698,0.09650999097837391,0.0910295007985299,0.08884006525007142,0.07333683728569819,0.1238606186855942,0.080301408127602,0.07991633135734237
2008-03-28,0.029972184,0.09383983586700348,0.08632541063218682,0.07761650262342266,7.718060756498179e-66,0.07436520551667708,0.07581550084983567,0.019290887487287023,0.02477534147089696,0.0924038042908048,0.08825125861364783,0.0831865255643301,0.08114533907577791,-0.00611458507578476,0.07914151808508327,0.07952862148486123
2008-04-04,0.03468936,0.0958283719194663,0.07812719009989784,0.064125453027372,1.260071765713969e-79,0.07454928207159829,0.07603626195021614,0.004316583623750425,0.024962615479587873,0.10787848258958513,0.09018719975521733,0.07915880952983712,0.07337327527823166,-0.006112743935065949,0.07983553609469393,0.0800927240045583
2008-04-11,0.03424345,0.09837879155080849,0.0702769992340406,0.06333817917014656,1.4911655596060524e-20,0.10020254186165735,0.07539448678470334,-0.005759549523235208,0.023196754325133736,0.10595815248616852,0.09328160145039975,0.07687909211558885,0.0744499907041879,-0.00611882143531174,0.09085868610575037,0.08155740341838351
2008-04-18,0.037628043,0.1048038323796539,0.06983764893396752,0.07657487430952704,8.16413699929654e-161,0.09902584215231941,0.07741763244533745,0.0510224589738284,0.03306678626455103,0.11742097346168981,0.09811330269556638,0.07769802530030381,0.08311898434321431,-0.005760194437615195,0.09179079034032533,0.08393054738143559
2008-04-25,0.032964226,0.12121967488958814,0.12059384218547298,0.10864793488790037,4.101888218668248e-272,0.1086574362589958,0.08436707219687928,0.023227270577629966,0.025242706500691985,0.10199222906321377,0.10703074910791052,0.10663271988751928,0.09673765457079561,-0.005952624202697797,0.09674067933158488,0.08828090556102522
2008-05-02,0.027900858,0.11971741278014061,0.11896175338352544,0.10408426146735339,0.0,0.10408988693367928,0.08173951170448424,0.021224517597108417,0.03509220936557317,0.08540787565508469,0.10651205007972271,0.10605638222779482,0.09526292973753586,30.280662246284233,0.09526404249986835,0.08663090884898628
2008-05-09,0.03267674,0.11069932168886859,0.1084744186561007,0.09886810112335674,0.06909086878124969,0.0988645529137208,0.07975119182546132,-0.028456850711812365,0.03683977358064513,0.10091739549929651,0.10067345774321435,0.09934292681660528,0.09143769329357024,0.06608688245863736,0.09143943194385379,0.08457618508342747
2008-05-16,0.034058224,0.1065908135766871,0.10458477663298262,0.103213395626733,1.3569071714252943,0.10122916701268536,0.07692293235301026,0.021542072003751578,0.03966227889547019,0.1052371690884246,0.09737327595403913,0.09598259625417022,0.09520930918224264,0.31497453778994333,0.0913796011148186,0.08154345479719952
2008-05-23,0.053633794,0.1062774806063879,0.1030078446820783,0.0659185791025626,1.121711395062199,0.09846251850999858,0.07615598241021851,-0.047362128593231745,0.04918031211420038,0.16945064634435789,0.09791253793024626,0.09594287989154132,0.07533269935244709,0.29454396290145374,0.09106827750999631,0.0811754716289244
2008-05-30,0.058385678,0.11591078094495573,0.11492003581101586,0.11309107583364655,2.4050363893265634,0.11313004327571521,0.07881995718843134,0.0271695509817107,0.048018191196806136,0.18494427972199137,0.1036917209827947,0.10285820857923206,0.09927500837096231,0.5045722056968263,0.09929228778239312,0.08286373013408549
2008-06-06,0.049721513,0.12612085608201393,0.12610618925617356,0.10671111826281601,92.41564433900483,0.10670094973063392,0.08166390522891023,-0.04077280883531831,0.04413601120542962,0.15758856393876108,0.10947464608047958,0.10946478431097698,0.09640508243327442,3.230566390580669,0.09640048816374679,0.08541363877279305
2008-06-13,0.04239501,0.14089213764837852,0.14091553661480488,0.11801218255619249,3.974904613791047e-247,0.11803448542716229,0.08560881415018627,0.05133719090994049,0.040486728299445364,0.13398932394091576,0.11747631750400547,0.11749283573640149,0.10238113063632939,-0.005558918484652243,0.10239381454206958,0.08701960522978998
2008-06-20,0.029253569,0.1364393154158207,0.13640162283824933,0.12648575080699992,800.1332560714588,0.12647229345504274,0.08724180476078681,-0.043466564291009036,0.024416258335626512,0.0915057239764708,0.11279769714542384,0.11277338567900907,0.10392127486048476,9.328996534445523,0.10391078436753982,0.0860769571513314
2008-06-27,0.031390857,0.13656630066230924,0.13658055313350984,0.13978402781526852,7685.41518705641,0.13977794389366122,0.08932504408706382,-0.015803691756381077,0.029129587106750118,0.0978598848906308,0.1112786398475897,0.11129063765847703,0.1088078810515706,29.403739197685354,0.10880138197576655,0.08576903695827433
2008-07-04,0.028063724,0.1306508791892681,0.13062345548616558,0.12862341214477074,0.5380782687256436,0.1286718943395943,0.08697322285825129,0.01213839576204645,0.03423824790059731,0.08747405520556711,0.10791882334733119,0.10790137809731169,0.10404534709745733,0.2399282919092083,0.10406797036866344,0.08426680380413475
2008-07-11,0.02975184,0.12525227151914983,0.10786099540797629,0.12064194284356965,0.08260793529654135,0.12064260631570012,0.08295189880263878,0.002270563721457286,0.03458904481326613,0.09336221502644551,0.104917054096621,0.09395877128791824,0.10012865204082949,0.08431374112705887,0.10012966101207711,0.08184580019890106
2008-07-18,0.029365,0.11725172931985606,0.09173515265986905,0.11158419185607321,0.16799930334095525,0.11158491502286191,0.08296324982135911,0.05300151704708078,0.05262865405434656,0.09191789749528453,0.1003409351600418,0.08627703911921149,0.09524357072435427,0.12378970511982831,0.09524316690133433,0.08185429477207762
2008-07-25,0.06414721,0.11803749480040965,0.09088583763738915,0.12594100911387288,0.07811553509522282,0.12597391157538862,0.0856406155929543,-0.030063513566805256,0.05904277368885216,0.20514456002334622,0.09850516984238263,0.08374811817237303,0.09989187181782908,0.07793554238412609,0.09990431782254841,0.08155023649097508
2008-08-01,0.04377153,0.12374380006462561,0.12375561319235605,0.12330052920147624,0.09548034261473597,0.12330137020695911,0.08529843573232794,0.018916269378741468,0.05384589430373008,0.138242268690712,0.10219375946816839,0.10220040853197787,0.09980821897922787,0.09484241118607979,0.09980810305509796,0.08192947085051056
2008-08-08,0.036294237,0.12082343662473936,0.09258032547544999,0.11962061445180028,1.0013262481321777e-90,0.11963948480889261,0.08549289857966735,0.09413830182529814,0.05786806741118928,0.1147135349387382,0.10067125315377241,0.08520704761467042,0.09819022382079767,-0.004093102962838728,0.09820288226200363,0.08165151415017408
2008-08-15,0.03254293,0.14162192580534635,0.141631793459087,0.16803611683067302,0.9365402614083513,0.16805584530442907,0.09623516001821454,-0.03155709828916731,0.012557647280021702,0.10218380898841431,0.11132463682731,0.11132975669778872,0.11863119749689094,0.2752238739742804,0.11864135116043442,0.08901333575484355
2008-08-22,0.037479304,0.1376081407539678,0.13760486132102565,0.16483785866580244,15.938400834202273,0.16479788126298334,0.09689324035058963,-0.0033058337927274195,0.04059616298222896,0.11719037791543381,0.10833767771530475,0.10833496990246776,0.1165286291784607,1.2351711085071762,0.11651331394795231,0.08861216155539171
2008-08-29,0.038475707,0.13933894221561963,0.13942542120752952,0.16868133987765715,1.6563410674539648e-291,0.16867176076550686,0.09674567642103621,-0.022644855193227897,0.040524876057006394,0.12100896092009689,0.11062430967029435,0.11068360045273601,0.11982779334808895,-0.034224590000762355,0.119824997581113,0.08909100481868105
2008-09-05,0.04960685,0.13265674734211985,0.13262922465842172,0.1613780772336134,0.105157334558297,0.09735346080441244,0.09698053283847516,-0.027802293964347413,0.038695035972337526,0.15707470043022478,0.10665189544292979,0.10663993749196188,0.11600486574907118,0.0983791076940517,0.08902641887880776,0.08886208913247637
2008-09-12,0.030828463,0.12782079387379336,0.12781485814227733,0.10393114478174197,0.4087468763387648,0.09768655443267757,0.09765383906942902,0.060488014989023675,0.04519344486617205,0.09638876714399362,0.10354887460376146,0.10354514240073519,0.09232298461199567,0.18293724954447374,0.08875592997115417,0.08871846691435337
2008-09-19,0.051521502,0.14632668098128992,0.14632478280099812,0.18038552572919872,1367979.2305714188,0.18039460472161126,0.11125419198270216,-0.0012495787031889805,0.05420462248864661,0.16423976855565833,0.11147495424891134,0.11147328728791683,0.12218642988781768,200.91017440903215,0.12219478052800246,0.09422775519065166
2008-09-26,0.03179838,0.1516996814740291,0.15166003474217132,0.1780208591343219,0.5723709766673114,0.17799862185704182,0.10603685148921184,-0.012266214141940068,0.05698762614618524,0.09881357327025089,0.1168885874536418,0.11686699509824296,0.12424523356663027,0.24806995980381497,0.12423576954422065,0.09373246926316094
2008-10-03,0.034320716,0.14210215406677434,0.14215087184130276,0.16568800326091243,0.10407970406112095,0.16561510885156655,0.09847481250068901,-0.048133753769269205,0.05670469288739097,0.10747309145927729,0.11148655486404259,0.11151263423274649,0.11832800725989377,0.09205416911401663,0.11829222079744536,0.08987336251218261
2008-10-10,0.045209542,0.14260038824146004,0.14259777882027025,0.17660557465314594,532644442549706.06,0.17661347109396164,0.10174004230318084,-0.12129661030889949,0.08623071238870206,0.1430721990443528,0.11071820214799383,0.11071505219087337,0.12164440732048558,3434023.1772455005,0.12164960211149081,0.09100482078831591
2008-10-17,0.03831222,0.1838805142364427,0.18393381978938933,0.5352683266292236,0.14939306208980796,0.20796844754921157,0.13702470360726132,0.008399503840237799,0.056203937270018774,0.12138260837294645,0.13373871876234122,0.13376833355492784,0.22211861631440905,0.11483074543408325,0.13641089717292126,0.11255635033192471
2008-10-24,0.06339757,0.19618481641885466,0.1962484975019103,0.22046114692484753,0.0805255721519567,0.22047320914817978,0.14484192360863657,-0.013850078395263754,0.05620278070179746,0.2046549351650544,0.13910465783556808,0.1391344055819414,0.1400366772042373,0.075243791150004,0.14004256194395592,0.11559968823891108
2008-10-31,0.051212322,0.18455717212339612,0.18454780402270263,0.21115835821762644,28530.05433825649,0.2111419127212156,0.16352500398357228,0.08781201578509767,0.05677709620000661,0.16427189419498578,0.13388685569380945,0.1338813169863758,0.13640108607583523,53.455936920536175,0.1363965834861311,0.12385421002319916
2008-11-07,0.048831813,0.21559317305843206,0.2156585648095978,0.2405324291359577,4184.955958513105,0.24052341069371783,0.21614619876675778,-0.04339303430285302,0.045761324181067674,0.15681349055509433,0.14618005495314562,0.14620848386854937,0.1460110019895703,20.60165143358532,0.14600620408912937,0.14023746297705786
2008-11-14,0.0528945,0.2345472694988949,0.23457968222271305,0.2573135688869737,14636.456070359296,0.25735489098194536,0.22052601089525006,0.011828091909729999,0.0406291730643246,0.16882693009767977,0.15530831779464777,0.15531976082423693,0.15353712663447763,38.59763835028749,0.15355745529939108,0.14208338199047693
2008-11-21,0.038897183,0.21727075971085186,0.21735707814023353,0.24223441274961785,1443.2881379546357,0.24225256049372235,0.21904483988373158,-0.017613674616112185,0.052652349839309796,0.12418527598919193,0.14756500053794724,0.14760525914090025,0.14776656579698058,12.11068216819293,0.14777593957163349,0.14250542880535985
2008-11-28,0.045370422,0.20699052056702896,0.20699807948475313,0.23468836630343531,1.7976931348622732e+306,0.2347454497885685,0.19995217983792546,0.06323437965696144,0.04993553923267717,0.1451203144565692,0.1436454189785401,0.14364724680293986,0.14532909663583826,2.4368936649181586e+152,0.14535094059206763,0.13743675950738474
2008-12-05,0.04425128,0.23785889123710136,0.23793576619651957,0.2637237703236909,0.11674336996612812,0.2637248244897265,0.2269081377968341,0.0653892424806255,0.041897826702376156,0.14187318476522637,0.15677133496233261,0.15680943337564865,0.15596537025051416,0.10775346131441331,0.15596564691534615,0.14535027949704932
2008-12-12,0.0487325,0.23912867777160635,0.23914620278873727,0.27178828600540983,22933.925886399215,0.2718522438142762,0.22751917487798162,-0.03455053002962849,0.03242781908552817,0.15618678172092887,0.15545081957638301,0.15545523610688414,0.1569492573601661,47.513671195943616,0.15697447037254814,0.1431607487313649
2008-12-19,0.050261427,0.22701580622665826,0.22704114385836185,0.2639225782094925,13275.264484771236,0.2639271815344371,0.22043890641215286,-0.0044661468348445865,0.04298852214700263,0.16057152250053666,0.14963847141882436,0.14964930472483426,0.15363356916902737,35.755108232869745,0.15364498095366763,0.14060756005045402
2008-12-26,0.03826831,0.2262813804696038,0.22622551185112072,0.2609835692429007,2608.8445720390355,0.2610231891592341,0.2106184682927868,0.012193291157156061,0.043042452981016555,0.12207602791387534,0.1513286174937085,0.15130079338545704,0.154268589400664,16.49873269719272,0.15427888474538995,0.13917314283350427
