Date_Forecast,Forecast_T_ANN_ARCH,Forecast_GARCH,Forecast_GJR_GARCH,Forecast_TARCH,Forecast_EGARCH,Forecast_AVGARCH,Forecast_FIGARCH,ReturnForecast,TrueSD,VaR_T_ANN_ARCH,VaR_GARCH,VaR_GJR_GARCH,VaR_TARCH,VaR_EGARCH,VaR_AVGARCH,VaR_FIGARCH
2007-12-21,0.023608146,0.03855775827766503,0.041646012979946356,0.03955979458097018,4.477314705781321e-36,0.042371025153292656,0.04934428150040175,-0.002122811959065274,0.016279397924790308,0.07442144635059286,0.04877766553119007,0.05095524015800347,0.049537868182992065,-0.004082599656319392,0.05112093053826813,0.055493057365903854
2007-12-28,0.024847986,0.0381569693786599,0.04055813556963554,0.03816558753349974,0.06123389600565662,0.04104199222899488,0.04300589957601045,-0.01591222323045427,0.019752183351611323,0.07878150858354424,0.04914970699483012,0.05075138820388075,0.049268994332726204,0.06412050704679104,0.05082261358675981,0.052145650092447385
2008-01-04,0.021916464,0.038005626611108526,0.04051690255231088,0.04239848069961942,2.987492906119391e-274,0.04063164865432231,0.039077821016092765,-0.040603502333833585,0.02835262470801209,0.06972877019631574,0.04926146245711337,0.05121106029248502,0.05255641357852912,-0.0014753027033385193,0.0511953945748483,0.050116705077805725
2008-01-11,0.023816148,0.03995404210764371,0.049685995098518135,0.06294973008204083,0.01972528614046657,0.04253030257666182,0.039862088795802816,-0.026364406785518657,0.054522280711233544,0.07642366413494202,0.051212202653963465,0.05716673330187398,0.06484432500272277,0.036957346706437445,0.052896507387006075,0.051005844506579336
2008-01-18,0.03640213,0.03997854646374712,0.054942246078322626,0.0635385801075482,0.06779673627895023,0.04292792100257832,0.05085723534611755,-0.0615526397563011,0.05660809489075778,0.11797406272325071,0.051663355871926615,0.06032127738546158,0.06545867576452385,0.06765896765823044,0.053399576065646714,0.058156345412556334
2008-01-25,0.03249761,0.06126935965788558,0.16027267186092062,0.18856940070200312,0.0,0.0472561048795866,0.05971305283975447,0.005945115419431879,0.028972565760589642,0.10571237850420877,0.06424216272375304,0.10410142011195517,0.11336511793959785,0.00020731611196458,0.056902164581161194,0.06340858111385884
2008-02-01,0.027346844,0.04515970378963446,0.09600639238152148,0.06244542642841393,0.04983182602432293,0.04553661450745346,0.09013214095245083,0.06675884209475669,0.030075787061436213,0.08971009831701,0.0555937828637026,0.0799917846502377,0.06447311332363763,0.06071897350028621,0.05580791742694531,0.07717308173814073
2008-02-08,0.03706568,0.11808578871844194,0.08434206794297876,0.060106297982843865,0.09212930492102708,0.09224379458040291,0.09475211692477112,0.04651998735776752,0.022769158846944578,0.12077429061933105,0.08743629588877143,0.07490782033600239,0.06316604097589867,0.07695174748818488,0.07691358721205169,0.07856375394230564
2008-02-15,0.034110595,0.13050583158958673,0.06939730414233533,0.05174106688764362,0.11009585589115552,0.11190933624848558,0.13645358630794097,0.011453545517373875,0.02842418552552011,0.11041638750772155,0.09171991915205982,0.06782645788791526,0.05791420301841198,0.08364342466271978,0.08456088072316356,0.09423799050615417
2008-02-22,0.022571752,0.10509589408693235,0.046921184145664284,0.038281128969758556,0.08682890340813565,0.07577152772162242,0.14276425984197746,0.002459208576263805,0.026013854511638526,0.07217081737706617,0.08219763812661608,0.05571876270498687,0.050066263848578096,0.07471223218259915,0.07163325267460931,0.09654398430790018
2008-02-29,0.023952313,0.08420299504507263,0.03348005992862786,0.030246550515832697,0.0658128042595768,0.059274212541153636,0.11624342910793944,-0.0049245974728928665,0.036167797856079924,0.07688086633166952,0.07313777507731661,0.04696350142624597,0.04472313894705018,0.06462793885029337,0.06273244756975466,0.08661334944705903
2008-03-07,0.03761631,0.06366879582155402,0.032558538433410424,0.034026156814413226,2.688913000274037e-47,0.04633600482556259,0.08668181045345244,-0.05225186036707097,0.03800223487315462,0.1212694024885958,0.06583040185812866,0.04566217252369649,0.04750505025403925,-0.00319841352551525,0.056068499656706516,0.07410530744572691
2008-03-14,0.05921397,0.11552891702692195,0.11728361088290817,0.1383981530194573,8.032160267587755e-265,0.07706894063158243,0.0816871992445608,0.0006499986405685831,0.02643484333762648,0.19109967390206936,0.08560541986411463,0.08817438488576673,0.10111435360626737,-0.0022775341485011956,0.06965704639108711,0.0719818197055712
2008-03-21,0.025694583,0.06941586694615659,0.10523926407354318,0.09791210754495909,2.0537149549164427e-20,0.07992042178309369,0.09986597323912878,0.035740847113596264,0.032917365919219406,0.08258086863203457,0.06754255407860303,0.08307471566377028,0.079612378672718,-0.003324300693618254,0.0711499467131926,0.08029890420084491
2008-03-28,0.03443977,0.07114670839693998,0.0802259934269531,0.09355548621183857,3.3395922027077585e-140,0.08117228635628379,0.09088979119072445,-0.028618793347353844,0.03360243884351997,0.11154153432359472,0.06738956678704851,0.07302022402367613,0.07785404475392647,-0.003114164448833114,0.07162452878731922,0.07657090559901097
2008-04-04,0.108130075,0.10188493409948389,0.1059767958601638,0.10094318645417522,1.7665809694375395e-150,0.08209143966382096,0.09098477716562582,0.007712113159775491,0.03283829867394605,0.3511051935813999,0.08045375793732204,0.08337311660801433,0.08064137213672579,-0.0037843705633402672,0.07188400159058526,0.07641492978272246
2008-04-11,0.023953164,0.07069308686365253,0.06939642560622582,0.09480909374115322,1.2242533959024412e-26,0.0816677426469032,0.08845706107897039,-0.03451985419336401,0.034666819361222734,0.0772102543712054,0.06760168750929794,0.0682505343821346,0.07822666694123828,-0.0033029678677726016,0.07214740617873346,0.0755635548521573
2008-04-18,0.02486095,0.07362393151098955,0.10813276360496771,0.10329449204919401,7.396614426751054e-186,0.08753283889020663,0.07788316210563559,0.03739663907737034,0.005781580153147699,0.08026523268997467,0.06839093972784181,0.08333748019596757,0.08054153673978216,-0.003213938214671384,0.07409363459941876,0.0705579353511869
2008-04-25,0.024088923,0.07776175382818656,0.10377846311406928,0.10191153625206895,4.871341474959872e-218,0.09333923660252079,0.08447729923587158,0.03234700852265959,0.007738945327197284,0.07777415125503362,0.07041294956209408,0.08190250353483908,0.08012907989685464,-0.0032442564831129356,0.07668400351646733,0.07352204602618623
2008-05-02,0.062551126,0.07931742405600707,0.10186727886281421,0.10139448105230875,3.2089505870548493e-183,0.09442535428492996,0.09049781301427,0.03432382587297145,0.037932094464455474,0.20292715384839785,0.07074104671876724,0.0804522873189101,0.07947107131363924,-0.0025640852283897618,0.07679783481941443,0.07573736167453866
2008-05-09,0.027870122,0.08189286376279986,0.0982793420219147,0.10189717225555078,15004.207835586241,0.10116938136599136,0.09083339503776067,0.02389839500420221,0.03383434250849675,0.08951693370716195,0.07177732681675078,0.07951463313418052,0.07994404871995348,33.895691282922186,0.079498957167307,0.07595135544132582
